2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2016/03/01 22:01:00;1
2021/03/01 22:01:00;11
2022-06-11 00:07:51;1
2022-06-11 00:07:53;0
2022-06-11 00:07:56;0
2022-06-11 00:07:58;0
2022-06-11 00:08:00;0
2022-06-11 00:08:02;0
2022-06-11 00:08:05;0
2022-06-11 00:08:07;0
2022-06-11 00:08:09;0
2022-06-11 00:08:11;0
2022-06-11 00:08:14;0
2022-06-11 00:08:16;0
2022-06-11 00:08:18;0
2022-06-11 00:08:21;0
2022-06-11 00:08:23;0
2022-06-11 00:08:26;1
2022-06-11 00:19:58;1
2022-06-11 00:20:17;1
2022-06-11 00:20:30;1
2022-06-11 00:20:33;1
2022-06-11 00:20:35;0
2022-06-11 00:20:37;0
2022-06-11 00:20:40;0
2022-06-11 00:20:42;0
2022-06-11 00:20:44;0
2022-06-11 00:20:47;0
2022-06-11 00:20:49;0
2022-06-11 00:20:51;0
2022-06-11 00:21:58;1
2022-06-11 00:22:01;-1
2022-06-11 00:22:03;-1
2022-06-11 00:22:06;-1
2022-06-11 00:22:08;-1
2022-06-11 00:22:10;-1
2022-06-11 00:22:13;-1
2022-06-11 00:22:15;-1
2022-06-11 00:27:19;
2022-06-11 00:27:21;
2022-06-11 00:38:28;
2022-06-11 00:38:31;
2022-06-11 00:38:33;
2022-06-11 00:38:35;
2022-06-11 00:38:38;
2022-06-11 00:38:40;
2022-06-11 00:38:42;
2022-06-11 00:38:45;
2022-06-11 00:38:47;
2022-06-11 00:38:49;
2022-06-11 00:38:52;
2022-06-11 00:38:54;
2022-06-11 00:38:56;
2022-06-11 00:38:59;
2022-06-11 00:39:01;
2022-06-11 00:39:03;
2022-06-11 00:39:06;
2022-06-11 00:39:08;
2022-06-11 00:39:10;
2022-06-11 00:39:13;
2022-06-11 00:39:38;
2022-06-11 00:39:41;
2022-06-11 00:39:43;
2022-06-11 00:39:46;
2022-06-11 00:39:48;
2022-06-11 00:39:50;
2022-06-11 00:39:53;
2022-06-11 00:39:56;
2022-06-11 00:39:58;
2022-06-11 00:40:00;
2022-06-11 00:40:03;
2022-06-11 00:40:05;
2022-06-11 00:40:07;
2022-06-11 00:40:09;
2022-06-11 00:40:12;
2022-06-11 00:40:14;
2022-06-11 00:40:16;
2022-06-11 00:40:18;
2022-06-11 00:40:21;
2022-06-11 00:40:23;
2022-06-11 00:40:25;
2022-06-11 00:40:28;
2022-06-11 00:40:30;
2022-06-11 00:40:32;
2022-06-11 00:40:34;
2022-06-11 00:40:37;
2022-06-11 00:40:39;
2022-06-11 00:40:41;
2022-06-11 00:40:44;
2022-06-11 00:40:46;
2022-06-11 00:40:48;
2022-06-11 00:40:51;
2022-06-11 00:40:53;
2022-06-11 00:40:55;
2022-06-11 00:40:58;
2022-06-11 00:41:00;
2022-06-11 00:41:02;
2022-06-11 00:41:04;
2022-06-11 00:41:07;
2022-06-11 00:41:09;
2022-06-11 00:41:11;
2022-06-11 00:41:14;
2022-06-11 00:41:16;
2022-06-11 00:41:18;
2022-06-11 00:41:21;
2022-06-11 00:41:23;
2022-06-11 00:41:25;
2022-06-11 00:41:28;
2022-06-11 00:41:30;
2022-06-11 00:41:32;
2022-06-11 00:41:34;
2022-06-11 00:41:37;
2022-06-11 00:41:41;
2022-06-11 00:41:44;
2022-06-11 00:42:14;
2022-06-11 00:43:41;
2022-06-11 00:44:50;
2022-06-11 00:44:54;
2022-06-11 00:45:24;
2022-06-11 00:45:27;
2022-06-11 00:45:29;
2022-06-11 00:45:31;
2022-06-11 00:45:47;
2022-06-11 00:45:52;
2022-06-11 00:47:24;
2022-06-11 00:47:27;
2022-06-11 00:47:29;
2022-06-11 00:47:31;
2022-06-11 00:47:58;
2022-06-11 00:48:03;
2022-06-11 00:48:24;
2022-06-11 00:48:30;
2022-06-11 00:48:32;
2022-06-11 00:48:35;
2022-06-11 00:49:08;
2022-06-11 00:49:12;
2022-06-11 00:49:34;
2022-06-11 00:49:38;
2022-06-11 00:49:52;
2022-06-11 00:50:31;
2022-06-11 00:50:42;
2022-06-11 00:50:44;
2022-06-11 00:50:47;
2022-06-11 00:50:49;
2022-06-11 00:50:51;
2022-06-11 00:50:53;
2022-06-11 00:50:56;
2022-06-11 00:50:58;
2022-06-11 00:51:34;1
2022-06-11 00:51:36;1
2022-06-11 00:58:05;1
2022-06-11 00:58:07;1
2022-06-11 00:58:09;1
2022-06-11 00:58:12;1
2022-06-11 00:58:14;1
2022-06-11 00:58:17;1
2022-06-11 00:58:19;1
2022-06-11 00:58:22;1
2022-06-11 00:58:24;1
2022-06-11 00:58:26;1
2022-06-11 00:58:29;1
2022-06-11 00:58:31;1
2022-06-11 00:58:33;1
2022-06-11 00:58:35;1
2022-06-11 00:58:38;1
2022-06-11 00:58:40;1
2022-06-11 00:58:42;
2022-06-11 00:58:45;1
2022-06-11 00:58:47;1
2022-06-11 00:58:49;1
2022-06-11 00:58:52;1
2022-06-11 00:58:54;1
2022-06-11 00:58:56;1
2022-06-11 00:58:58;1
2022-06-11 00:59:01;1
2022-06-11 00:59:02;
2022-06-11 00:59:04;1
2022-06-11 00:59:07;1
2022-06-11 00:59:09;1
2022-06-11 00:59:11;1
2022-06-11 00:59:14;1
2022-06-11 00:59:16;1
2022-06-11 00:59:18;1
2022-06-11 00:59:20;1
2022-06-11 00:59:23;1
2022-06-11 00:59:25;1
2022-06-11 00:59:27;
2022-06-11 00:59:29;1
2022-06-11 00:59:31;1
2022-06-11 00:59:34;1
2022-06-11 00:59:36;1
2022-06-11 00:59:38;1
2022-06-11 00:59:41;1
2022-06-11 00:59:43;1
2022-06-11 00:59:45;1
2022-06-11 00:59:48;1
2022-06-11 00:59:50;1
2022-06-11 00:59:52;1
2022-06-11 00:59:55;1
2022-06-11 00:59:57;1
2022-06-11 00:59:59;1
2022-06-12 01:00:01;1
2022-06-12 01:00:04;1
2022-06-12 01:00:06;1
2022-06-12 01:00:08;1
2022-06-12 01:00:11;1
2022-06-12 01:00:13;1
2022-06-12 01:00:15;1
2022-06-12 01:00:17;1
2022-06-12 01:00:20;1
2022-06-12 01:00:22;1
2022-06-12 01:00:24;1
2022-06-12 01:00:27;1
2022-06-12 01:00:29;1
2022-06-12 01:00:31;1
2022-06-12 01:00:36;
2022-06-12 01:00:39;1
2022-06-12 01:00:41;1
2022-06-12 01:00:44;1
2022-06-12 01:00:46;1
2022-06-12 01:00:48;1
2022-06-12 01:00:51;1
2022-06-12 01:00:53;1
2022-06-12 01:00:55;1
2022-06-12 01:00:58;1
2022-06-12 01:01:00;1
2022-06-12 01:01:02;1
2022-06-12 01:01:05;1
2022-06-12 01:01:07;1
2022-06-12 01:01:09;1
2022-06-12 01:01:11;1
2022-06-12 01:01:23;
2022-06-12 01:09:21;
2022-06-12 01:09:24;0
2022-06-12 01:09:26;0
2022-06-12 01:09:58;
2022-06-12 01:10:27;
2022-06-12 01:10:43;
2022-06-12 01:10:47;
2022-06-12 01:11:02;
2022-06-12 01:11:11;
2022-06-12 01:11:37;
2022-06-12 01:12:46;
2022-06-12 01:13:14;
2022-06-12 01:14:00;1
2022-06-12 01:14:17;1
2022-06-12 01:14:55;1
2022-06-12 01:14:58;1
2022-06-12 01:15:00;1
2022-06-12 01:15:23;1
2022-06-12 01:16:25;0
2022-06-12 01:20:25;0
2022-06-12 01:21:07;0
2022-06-12 01:21:16;0
